theme,family,effort,linear_model_predicts_actor_choice,linear_model_predicts_actor_choice_se,linear_model_predicts_actor_choice_ci_lo,linear_model_predicts_actor_choice_ci_hi,judge_predicts_actor_choice,judge_predicts_actor_choice_se,judge_predicts_actor_choice_ci_lo,judge_predicts_actor_choice_ci_hi,linear_model_factor_matches_stated_factor,linear_model_factor_matches_stated_factor_se,linear_model_factor_matches_stated_factor_ci_lo,linear_model_factor_matches_stated_factor_ci_hi,judge_factor_matches_stated_factor,judge_factor_matches_stated_factor_se,judge_factor_matches_stated_factor_ci_lo,judge_factor_matches_stated_factor_ci_hi,n_choice_ok,n_judge_choice_ok,n_premise_ok,n_judge_premise_ok,bootstrap,model_tag,dataset_relpath,responses_relpath,stageA_summary_relpath
policy,Claude Haiku 4.5,minimal,0.8247422680412371,0.02393075310779292,0.7720132172791747,0.8614417525773196,0.7598343685300207,0.026641544672850577,0.7073414760914761,0.8100718334860284,0.8752577319587629,0.028062041679930604,0.8309197825024438,0.9171922492401215,0.6832298136645962,0.03163501802242239,0.6233716793817932,0.7437091720543506,970,966,970,966,500,haiku45_min,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/haiku45_min_tau__anthropic_claude_haiku45_minimal_var-short_reason__judge_scores_joint_mt4096/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_haiku45_min/stageA_summary.json
policy,GPT-5-mini,low,0.8515463917525773,0.03433456604766163,0.7823102040816327,0.9170378760420442,0.8268041237113402,0.0319383571529517,0.7605013046969089,0.8851213592233009,0.9298969072164949,0.017237031732660023,0.8952562111801242,0.9614962121212121,0.7690721649484537,0.028411796862120704,0.7111826145552561,0.8217037234042552,970,970,970,970,500,mini_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/mini_low_tau__openai_gpt5mini_low_var-short_reason__judge_scores_joint_mt1024/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_mini_low/stageA_summary.json
policy,GPT-5-mini,minimal,0.8783505154639175,0.029715563161709778,0.805125,0.9157283142389525,0.7865979381443299,0.030391427718677394,0.728866452991453,0.8444534401613626,0.9072164948453608,0.019256478217603585,0.8652698131443299,0.9393939393939394,0.7123711340206186,0.03242677386138107,0.6460520399210353,0.7731354166666666,970,970,970,970,500,mini_min,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/mini_min_tau__openai_gpt5mini_minimal_var-short_reason__judge_scores_joint_mt1024/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_mini_min/stageA_summary.json
policy,GPT-5-nano,low,0.8865979381443299,0.022328718247908122,0.8363082028928076,0.9237260841836734,0.7325702393340271,0.03682847624888209,0.6603332865478914,0.8028379244937329,0.8844953173777316,0.024640412310807394,0.832320842170076,0.9277614379084967,0.6420395421436004,0.03099427959938582,0.5819585774002728,0.7008823529411764,970,961,961,961,500,nano_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/nano_low_tau__openai_gpt5nano_low_var-short_reason__judge_scores_joint_mt1024/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_nano_low/stageA_summary.json
policy,GPT-5-nano,minimal,0.8307533539731682,0.02585248883828979,0.7710356171316506,0.8710161542961747,0.6307053941908713,0.02182763670415033,0.5861089834901805,0.6706507714079583,0.6887966804979253,0.029960665433955067,0.6270107156154267,0.7456985124028528,0.5124481327800829,0.030141356102085407,0.45494101786316143,0.5716667222009341,969,964,964,964,500,nano_min,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/nano_min_tau__openai_gpt5nano_minimal_var-short_reason__judge_scores_joint_mt1024/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_nano_min/stageA_summary.json
policy,Ministral-3-14B,low,0.8752577319587629,0.025384035266748498,0.823608695652174,0.9094878616561357,0.6935817805383023,0.03120679144030871,0.6309182110024807,0.750382992175611,0.6477272727272727,0.03415505407953584,0.5829659217312165,0.7101850619977649,0.432712215320911,0.02822949566297819,0.37922271845894656,0.49266009852216747,970,966,968,966,500,ministral3_14b_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/ministral3_14b_low_tau__local_ministral3_14b_reasoning_vllm_low_low_var-short_reason__judge_scores_joint/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_ministral3_14b_low/stageA_summary.json
policy,Ministral-3-14B,minimal,0.8762886597938144,0.019301847069270708,0.832994587628866,0.9068439893439894,0.6925465838509317,0.02824600267567951,0.6378143776399591,0.743927523300689,0.6508264462809917,0.03240778796494996,0.5863386194029852,0.7119610926354347,0.42960662525879917,0.027879879435519783,0.3731065762522105,0.4815380060292851,970,966,968,966,500,ministral3_14b_minimal,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/ministral3_14b_minimal_tau__local_ministral3_14b_reasoning_vllm_minimal_minimal_var-short_reason__judge_scores_joint/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_ministral3_14b_minimal/stageA_summary.json
policy,Qwen3.5-14B,low,0.8597938144329897,0.032251995443623074,0.7809321988690922,0.9084264184397163,0.6842105263157895,0.03496125430486137,0.6133916501876546,0.752175353892821,0.8247422680412371,0.03485098863411979,0.755179211469534,0.884328886693017,0.44272445820433437,0.04365833159888861,0.3537311872909699,0.5254179546139928,970,969,970,969,500,qwen35_14b_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/qwen35_14b_low_tau__local_qwen35_14b_vllm_low_low_var-short_reason__judge_scores_joint/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_qwen35_14b_low/stageA_summary.json
policy,Qwen3.5-14B,minimal,0.8605371900826446,0.03826196322438051,0.7799364561580998,0.9115995867768595,0.6977225672877847,0.033939288493742205,0.6324675406871609,0.7610944126867047,0.8285123966942148,0.04331927553841292,0.7453047144873405,0.8867259953629677,0.4420289855072464,0.04127116445302582,0.36053677962417274,0.5201182910098833,968,966,968,966,500,qwen35_14b_minimal,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/policy/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/policy/test/qwen35_14b_minimal_tau__local_qwen35_14b_vllm_minimal_minimal_var-short_reason__judge_scores_joint/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_policy_balanced_train_qwen35_14b_minimal/stageA_summary.json
software,Claude Haiku 4.5,low,0.7412371134020619,0.03762001198965049,0.71807753254103,0.8560265957446809,0.7876288659793814,0.030375347929130072,0.7293297872340425,0.8468768996960486,0.8762886597938144,0.03012281208874858,0.8311830357142858,0.938851902173913,0.6494845360824743,0.03650679492447111,0.584988990091082,0.717125241779497,970,970,970,970,500,haiku45_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/haiku45_low_tau__anthropic_claude_haiku45_low_var-short_reason__judge_scores_joint_mt4096/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_haiku45_low/stageA_summary.json
software,Claude Haiku 4.5,minimal,0.7690721649484537,0.030291222795602795,0.7044681647940075,0.8124387886597938,0.7349272349272349,0.02945454516166155,0.6782777322318219,0.7900642463214261,0.8298969072164949,0.04262430438818777,0.7284092420212765,0.8911940666812896,0.5498960498960499,0.03234501671091396,0.48880258278992456,0.6158639028312085,970,962,970,962,500,haiku45_min,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/haiku45_min_tau__anthropic_claude_haiku45_minimal_var-short_reason__judge_scores_joint_mt4096/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_haiku45_min/stageA_summary.json
software,GPT-5-mini,low,0.9010309278350516,0.03447467973594135,0.8283181818181818,0.9418416666666666,0.6938144329896907,0.04398798754227848,0.6045909090909091,0.7724632621156853,0.9268041237113402,0.03023849185938692,0.883463829787234,0.9627547238751435,0.622680412371134,0.03645338442038529,0.5546254529849323,0.6929335171568627,970,970,970,970,500,mini_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/mini_low_tau__openai_gpt5mini_low_var-short_reason__judge_scores_joint_mt1024/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_mini_low/stageA_summary.json
software,GPT-5-mini,minimal,0.8247422680412371,0.02993502852623957,0.7633936170212766,0.8810280176953866,0.6412371134020619,0.0339979907302485,0.5764182692307692,0.7069599931318681,0.8556701030927835,0.03723129225417348,0.752825940860215,0.901078125,0.39278350515463917,0.03297111370880188,0.33267295597484275,0.45699999999999996,970,970,970,970,500,mini_min,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/mini_min_tau__openai_gpt5mini_minimal_var-short_reason__judge_scores_joint_mt1024/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_mini_min/stageA_summary.json
software,GPT-5-nano,low,0.7938144329896907,0.03144087793908788,0.7331428571428572,0.8529524136353237,0.7336108220603538,0.031306410870481804,0.6739954751131222,0.7953086486737873,0.8210197710718002,0.02634358173313373,0.7717607107209582,0.8762542805862339,0.5296566077003122,0.029996026778365305,0.4715247661046682,0.5896500337530066,970,961,961,961,500,nano_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/nano_low_tau__openai_gpt5nano_low_var-short_reason__judge_scores_joint_mt1024/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_nano_low/stageA_summary.json
software,GPT-5-nano,minimal,0.7690721649484537,0.030016435079734845,0.7092745535714285,0.8185837320574163,0.6221532091097308,0.0250078988003965,0.5768632750397455,0.6731594971195981,0.5817805383022774,0.03591981995770144,0.5084573400850332,0.6447504501723517,0.33229813664596275,0.02271165670093718,0.28653387299324573,0.37870470775472503,970,966,966,966,500,nano_min,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/nano_min_tau__openai_gpt5nano_minimal_var-short_reason__judge_scores_joint_mt1024/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_nano_min/stageA_summary.json
software,Ministral-3-14B,low,0.7835051546391752,0.028742278186373253,0.7252111037234042,0.8337656882591092,0.6991701244813278,0.026797843821970434,0.6444741580516063,0.7545638570363795,0.6927835051546392,0.03440862970456224,0.6243254368279569,0.7546904503526858,0.44398340248962653,0.02844883236092602,0.39202741242319045,0.49845216554112703,970,964,970,964,500,ministral3_14b_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/ministral3_14b_low_tau__local_ministral3_14b_reasoning_vllm_low_low_var-short_reason__judge_scores_joint/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_ministral3_14b_low/stageA_summary.json
software,Ministral-3-14B,minimal,0.7948453608247422,0.03090812973362064,0.7207382246376811,0.8357362282620014,0.7011375387797312,0.027716524115616748,0.6439225991399904,0.7534052964881981,0.6876288659793814,0.03428620534081545,0.6214663461538462,0.749760101010101,0.44777662874870733,0.030052711807348823,0.3884137067714914,0.503267402092615,970,967,970,967,500,ministral3_14b_minimal,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/ministral3_14b_minimal_tau__local_ministral3_14b_reasoning_vllm_minimal_minimal_var-short_reason__judge_scores_joint/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_ministral3_14b_minimal/stageA_summary.json
software,Qwen3.5-14B,low,0.811340206185567,0.03681595615952823,0.7326408010012515,0.8719573033707865,0.6618556701030928,0.034668578112039605,0.5964648117839607,0.724,0.7855670103092783,0.03374756316376152,0.7201899509803922,0.8516071428571428,0.39484536082474225,0.035009747808793575,0.3291391414141414,0.4613076923076923,970,970,970,970,500,qwen35_14b_low,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/qwen35_14b_low_tau__local_qwen35_14b_vllm_low_low_var-short_reason__judge_scores_joint/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_qwen35_14b_low/stageA_summary.json
software,Qwen3.5-14B,minimal,0.8154639175257732,0.033886833234133794,0.7380678140629597,0.8624395785994629,0.6494845360824743,0.035429804865270066,0.5842769796007896,0.7192968750000001,0.7958762886597938,0.034341845415682644,0.7310263157894737,0.8654531249999999,0.39484536082474225,0.034699313788195164,0.3248646907216495,0.4634725765306122,970,970,970,970,500,qwen35_14b_minimal,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/splits/software/test,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/runs/holdout/software/test/qwen35_14b_minimal_tau__local_qwen35_14b_vllm_minimal_minimal_var-short_reason__judge_scores_joint/responses.jsonl,artifacts/v4_matchedsuite_drugs_20260208/stage42_holdout80_canonical_balanced/results/stage_A_software_balanced_train_qwen35_14b_minimal/stageA_summary.json
